5305471.01,1
7047299.01,1
9823457.01,0
4725681.01,0
9226339.01,1
8016691.01,0
10525027.01,0
5121511.01,0
2831055.01,0
1572948.01,1
5351250.04,0
11125797.02,0
8053552.01,1
11923270.01,0
7703955.01,0
6294819.01,0
8323753.01,1
9529744.02,0
10552611.01,0
8975368.01,1
12316431.01,1
4996558.01,1
9899607.01,1
11086270.01,0
7040629.04,0
12643582.01,1
6071903.01,0
9837661.01,0
7257363.01,1
8524346.01,1
6528141.01,1
5531576.02,0
11497958.03,0
9757613.02,0
7219906.01,1
8095441.01,0
3219995.01,0
8395660.04,0
3942670.02,0
9636569.01,1
3546060.01,0
10977671.01,1
8167978.01,1
4939346.01,0
8233802.01,1
3443790.01,1
8676148.01,0
11824222.01,1
9282762.01,1
2584163.01,0
11401845.01,1
6037581.03,0
9304101.01,0
6677841.01,0
4349452.02,0
9366989.01,1
8226994.01,0
8164257.03,0
9761573.01,1
3001885.01,1
8179325.01,1
11507101.01,0
8302450.01,1
3121340.01,1
7503885.01,0
6962977.05,0
7137725.01,1
11773022.03,0
10148521.01,1
5617854.01,0
4270253.01,0
5545815.01,1
3964109.01,0
6780158.01,1
5858519.01,1
8016211.01,1
6612327.01,1
10585852.01,0
6185711.01,1
10055126.02,0
4164393.01,1
8355239.01,0
3541946.03,0
11121752.01,0
8109107.01,1
10489206.01,0
8302302.01,1
3240706.01,1
8738735.01,0
6587280.02,0
7458433.01,1
9412760.01,0
3128552.02,0
6849310.03,0
3217264.02,0
8023317.01,1
9899217.01,1
4833421.03,0
10123064.01,0
10910878.03,0
9636563.01,1
7901948.01,0
9782691.02,0
3640905.01,0
7303253.01,0
4249725.01,0
7777372.01,1
10960995.01,1
5437945.02,0
10656823.02,0
7773179.01,1
7204233.01,1
8733898.02,0
7090524.01,0
3554031.03,0
5014903.01,1
6774537.01,0
8750043.01,0
5876805.01,1
12208887.01,1
11457726.01,0
10004519.01,0
9787239.03,0
12505503.01,0
10875245.02,0
9851271.01,1
10330115.01,0
9714123.01,1
6616218.01,0
6690082.02,0
10577994.02,0
3644523.01,1
8180020.01,1
9072190.01,0
7695093.01,1
4254466.01,0
6129524.01,0
6026924.01,0
12306058.01,0
9288786.01,1
5653152.01,1
10925104.03,0
10345478.01,1
5956342.03,0
3732894.01,1
10353968.01,0
11709124.04,0
3966801.01,0
4178606.01,0
10341831.01,1
9049673.01,1
3114811.01,0
8804845.02,0
8164012.01,0
5389540.01,1
6501635.01,0
8904714.01,1
11250587.01,0
8826007.01,0
8480642.01,1
8029848.01,1
10973664.03,0
11518142.01,0
11724210.01,1
10329835.01,0
1718189.01,0
5449777.01,1
10735331.01,1
10272389.01,1
9850893.01,1
9991621.01,1
7603200.02,0
5444549.01,1
9530945.02,0
10271806.01,0
8878187.01,0
7265298.02,0
7673841.02,0
9551430.01,1
8081187.01,0
9411317.01,1
11498128.01,0
11546211.01,1
8491745.01,1
3218908.01,0
10426656.03,0
9053112.01,1
9881077.01,0
7731281.01,0
8780959.03,0
3865567.01,1
6543683.01,1
5217891.01,1
3340313.01,1
3241557.01,1
5629538.01,0
9025914.01,1
7024222.01,1
8773869.01,1
6773862.01,0
8694309.01,1
9083564.01,1
9156585.01,1
9640976.01,1
6021275.03,0
10583225.01,1
6634112.01,1
7289165.01,1
3336476.01,1
3967760.02,0
10602291.01,1
4636578.02,0
11913012.01,1
6047072.01,0
2019477.01,1
8121067.01,1
10656823.01,0
5689351.02,0
5309353.01,1
7837526.01,1
8883593.01,0
5438099.01,0
8845574.01,1
3848665.01,1
10122538.03,0
8244173.01,1
6786037.03,0
9240664.01,1
4544571.01,1
3629330.01,0
6545358.01,1
9466668.03,0
8039892.01,0
9693006.01,0
9761615.01,0
4165960.01,1
8127586.01,1
5689351.04,0
7601633.01,1
3834322.01,1
3964545.01,1
6948054.03,0
6206214.01,0
11673802.01,0
9892816.04,0
9932970.01,1
3858988.01,1
5212220.01,1
9963524.02,0
11304958.01,0
5524881.01,1
11968463.01,0
5471059.02,1
3348090.01,1
2581191.01,1
11453592.01,0
3541800.01,1
9641076.01,1
3957082.01,1
9205938.01,0
8616637.02,0
11389771.02,0
9641144.01,1
7977197.01,0
9480189.01,0
5629985.01,1
9845898.01,0
4367854.01,1
11455181.01,0
5003117.01,1
8689373.01,0
10905911.01,0
9787239.01,0
8247771.01,0
6032517.01,1
3120308.01,1
7212184.01,0
6541920.05,0
8082001.01,0
7658229.01,1
5565261.01,1
11341314.01,1
10337517.02,0
11811193.01,0
11342573.01,1
8868907.01,1
9710326.01,0
8806072.01,0
1871056.02,0
9451127.01,1
5371776.01,0
10289119.01,0
4155328.01,0
6072593.01,1
10154388.01,0
9934274.01,1
4455763.01,1
9466668.01,0
6058896.01,1
9518318.02,0
2445129.01,1
7255336.01,1
6221385.02,0
5219234.02,0
8235924.01,0
7812167.01,1
10068030.01,1
9899352.01,1
9607164.01,0
6525280.01,1
12470844.01,0
8459663.01,0
2576107.01,1
12216706.01,1
12459731.01,1
9015738.01,0
11127479.01,0
10019643.02,0
10092312.02,1
6755944.01,0
7889486.02,1
2995392.01,0
9838804.01,1
5471574.01,1
6803855.01,0
5551240.01,0
2142522.01,0
9847239.01,1
5956342.04,0
11401755.02,0
11858979.01,1
5217574.01,1
6200715.01,1
3228988.01,1
8891278.01,1
9471268.02,0
5653849.01,1
6863998.01,0
10328458.01,0
9269042.01,0
8160953.01,0
5966660.01,1
4271474.01,0
11076176.01,1
5961350.01,1
7220320.01,1
6603043.01,1
10984090.01,0
1725016.01,0
7449136.01,0
7517261.01,0
7769819.01,0
3836453.01,1
11761199.01,1
4275191.01,0
4833421.01,0
4263293.03,0
7898576.01,1
8505670.01,0
8230809.01,1
6392727.01,0
6665223.01,1
9282769.01,1
8494410.02,0
9958962.02,0
10554999.01,0
10982872.01,0
4139816.04,0
6541920.02,0
7552701.01,1
11670125.01,0
5097470.01,1
11560897.02,0
10730070.01,0
10227881.01,1
6681473.01,1
5816811.01,1
3234843.01,0
6042214.01,1
6105462.01,0
10843203.01,1
10686864.01,0
12206313.03,0
10028352.02,1
9995402.01,0
3328052.01,1
3858804.01,1
8890783.02,0
8176653.01,1
11125613.03,0
7509886.02,0
7847104.01,1
10518725.01,1
3554031.01,0
3114667.01,1
5351250.02,0
10275805.01,1
5784777.01,0
9480535.01,0
9838949.01,0
5542983.01,1
9907129.01,0
10924562.01,0
3446746.01,0
9458613.05,0
11955499.01,1
8022244.02,0
9715939.01,1
12404086.01,0
6362874.01,0
6869184.01,0
6781548.01,1
5185897.03,0
4077252.01,1
10002866.02,0
8612847.01,0
9110346.01,1
6587280.01,0
9166870.01,1
6263593.01,0
9349757.01,0
12405950.01,1
4650674.01,0
8260234.01,1
10661679.01,1
10007492.01,1
5128673.01,0
7129465.01,1
4752451.01,1
3962728.01,1
5124254.01,1
9775253.01,1
11200415.01,1
5631630.01,0
5602588.01,0
2165002.02,0
10468940.01,0
9777251.01,1
7747457.01,0
8165946.01,0
5443604.01,1
10004738.01,0
6233573.01,1
3103227.01,0
7825899.02,0
3765771.01,1
10227863.01,1
4150611.04,1
12736658.01,1
9146018.02,0
4043443.01,1
9415172.02,0
7288306.01,0
7220429.01,0
10858832.01,0
5034333.01,1
8883329.02,0
4940438.01,1
5303551.01,1
6139220.01,1
2849805.01,0
8243283.01,1
6196457.02,0
10272442.01,0
6066403.01,1
10779233.01,0
9590976.02,0
11189311.01,0
6268648.01,0
11853255.01,0
10601549.01,1
8892157.01,0
9643043.01,1
7366258.03,0
12600735.01,0
5175024.01,0
10471515.01,0
12010534.01,1
9101400.01,1
11760860.01,0
4736569.01,0
5479802.01,1
3548044.02,0
7907423.02,0
7770471.01,1
7916058.01,1
7466863.01,1
3747817.01,0
8564674.01,0
7840044.01,1
12366084.02,0
5215980.01,1
5880320.02,0
4035667.01,1
3230578.01,1
9346253.01,1
5791986.02,0
10843590.02,0
10386922.02,0
7768952.01,1
6949061.01,0
12058204.01,0
5289854.02,0
8378634.01,1
8120608.03,0
11153539.01,0
5900390.01,1
4346178.01,0
9715925.01,1
7098355.01,0
3632089.01,0
7021681.01,0
8914779.01,1
7542369.01,1
2707985.01,1
6707835.01,0
3939150.01,0
10748621.01,1
7445445.03,0
11176127.02,0
8247638.01,0
2556650.01,0
8711794.01,0
10360722.01,0
10090219.01,1
12024120.01,0
10518399.01,1
4852528.02,0
4150496.01,1
7204981.01,0
5880320.04,0
10026458.01,1
3459199.01,1
7102227.01,0
11045383.01,1
11754553.01,0
6387887.01,1
6932987.02,0
10748393.01,1
6311681.01,1
7603200.01,0
6850504.03,0
11810124.02,0
4391348.01,1
6948815.01,1
12020218.01,0
8282651.01,0
11253827.02,0
5551504.01,1
6784235.01,0
11450414.02,0
6507427.01,1
10600261.01,0
5364071.02,0
10526887.01,0
10487119.01,1
7831264.02,0
6756669.01,1
9640439.01,1
9395024.01,0
4150804.01,0
5384802.01,1
6685609.01,0
9640907.01,1
5094751.02,0
11601584.01,0
4544907.01,0
8246781.01,1
11611600.01,0
11754553.02,0
8113154.01,1
8628973.01,0
10857519.01,0
10723367.01,0
9157634.01,0
2010191.01,1
11455428.01,0
8364969.01,1
5385491.01,1
9896558.02,0
8257205.01,0
9813499.01,0
8616637.01,0
5213902.01,1
6586746.01,0
2574543.01,1
3437776.01,1
9277896.01,0
7703955.02,0
10872983.01,0
2309719.01,1
9570741.01,0
3848275.01,0
11415243.01,0
5956342.01,0
5385575.01,1
9656252.01,0
2721030.01,0
6616218.02,0
8950568.04,0
6937692.01,0
6276477.01,0
6289257.01,0
10916600.01,0
8229458.01,0
6152974.01,0
10586208.01,0
6630943.01,1
7531677.01,1
9663113.01,0
5090690.01,1
6768394.02,0
10338279.01,1
10735564.01,1
5471192.01,1
5557821.01,1
8008067.01,0
9948002.01,1
3458028.01,0
3971315.01,1
8426567.01,0
6268722.01,1
10028792.01,0
10657406.01,0
6462863.02,0
5306383.01,1
6463499.01,1
10337258.01,0
7269493.01,0
8822366.01,0
5120087.01,0
9027909.01,0
7259249.01,1
10454313.01,0
6037581.02,0
9786017.01,1
8700771.01,0
10718726.01,0
10342248.01,1
8312852.01,1
7102316.02,0
9728465.01,1
10130039.03,0
5009189.01,1
12459913.01,0
5769810.02,1
6497146.01,0
8780968.01,1
11037128.01,1
3966912.01,1
8158127.01,0
8625813.01,1
6756202.01,1
7352727.01,1
10136549.01,0
8120608.04,0
8947520.01,0
10407221.01,1
9489947.01,1
8462258.01,1
9664215.01,1
9655419.01,1
11569475.01,1
6579806.01,1
10004738.03,0
10122538.04,0
10122538.02,0
11231334.01,1
11909686.01,1
5979863.01,1
10320341.01,1
8950853.01,0
8190354.01,1
6948480.01,1
5473535.01,1
5738634.01,1
7269974.01,0
7434875.02,0
9873759.01,1
9941859.01,0
5986209.01,1
5470851.01,1
10227020.04,0
5980354.01,1
8890783.01,0
2581554.01,0
9993529.01,1
4932442.01,0
9597058.01,0
8108437.01,1
8277797.01,0
7219825.01,0
9220612.01,1
5254230.01,1
6032497.01,0
10328393.02,0
7812179.01,1
7045496.01,0
9846086.01,1
3836399.01,1
11461433.01,0
10965740.01,1
3745690.02,0
5640085.02,0
3102000.01,1
7373451.02,0
4049108.01,1
9730163.02,0
12068975.03,0
7102316.03,0
5513897.01,1
7869917.01,0
10857342.01,1
5130369.01,1
8692861.01,0
8680979.01,0
9893318.01,0
4827723.01,0
11303322.01,0
9757613.01,0
6137681.01,1
6422155.02,0
11032227.01,0
6387450.01,1
11519134.01,1
8410727.02,0
6921944.01,0
5185897.01,0
2441151.01,1
8742270.01,1
6665512.01,0
10395381.01,0
6347299.02,0
7458309.01,1
10340423.01,0
7914906.01,1
7870390.02,0
5471769.01,1
2307206.01,1
10873260.01,0
7747425.03,0
10611420.01,1
10271806.02,0
11853878.03,0
9006449.01,0
8260902.01,0
9229657.01,0
11824218.01,1
8150320.05,0
4848424.01,1
9097892.01,1
7289317.01,0
3962243.01,0
9896435.01,1
10676014.01,0
3833007.01,0
3327993.01,1
9209624.02,0
8410727.01,0
6106282.01,0
4678919.01,1
4150390.01,1
9899630.01,1
5895588.01,1
5113822.02,0
7215603.01,0
7177555.01,1
8644365.02,0
3732035.01,0
2854914.02,0
8868649.01,1
12121470.01,1
9823519.02,0
5642620.01,1
3970233.01,1
10651816.01,1
4058169.01,1
11027624.01,0
8167996.03,0
9899233.01,1
11336883.01,0
9724984.01,1
10684670.01,0
8453214.01,1
8564587.01,0
9577855.01,1
10259029.01,1
6878167.01,1
3858824.01,1
8564674.02,0
9302543.01,1
6545051.01,1
2989706.01,1
3342970.01,0
3544689.01,1
5213404.01,0
3831911.01,1
8689793.01,0
9719636.01,1
5252423.02,0
8230616.02,0
9048145.01,1
12107021.01,1
8806123.02,0
9886221.01,1
9085563.01,0
8008067.02,0
9529744.03,0
11551692.02,0
6522824.01,1
8167938.01,1
4243911.01,0
9159242.01,1
7033671.01,0
8247638.04,0
5289854.01,0
5706966.01,0
8962094.01,0
6191521.01,0
10973814.02,0
9334289.01,0
4864734.01,1
10454632.01,0
8280511.02,0
1995519.01,0
11512246.02,0
10019643.01,0
3118797.01,0
3869014.01,0
8192911.01,1
10583761.01,0
2305255.01,1
3532985.01,1
11236244.01,0
5467124.01,1
5385269.01,1
9479273.01,0
4639868.01,1
4649440.01,1
7047207.01,0
9718066.02,0
6692833.01,1
8029197.01,1
8544992.02,0
11152159.01,1
10810838.01,0
3862246.01,1
10878263.02,0
10328393.01,0
11298815.01,1
6937402.01,0
10329196.01,0
8616873.01,1
4275328.01,1
10166274.02,0
6289897.01,1
8226994.02,0
4455231.02,0
10489206.02,0
9757613.03,0
7115785.01,0
11090765.01,0
12252424.01,0
10460984.02,0
4770617.02,0
6146418.01,1
4454934.01,0
6184894.01,0
12314973.02,0
10122538.01,0
9943435.01,1
6850504.02,0
10987985.01,0
10022908.01,0
5895158.01,0
4147444.01,1
8358012.01,1
10653179.01,0
3946023.01,1
4459924.01,1
7747425.02,0
9992325.01,0
7778767.01,0
3342592.01,1
3328026.01,1
5652237.01,1
3937814.01,0
6838050.01,0
8892721.01,1
10481045.01,1
5428668.01,1
9967771.01,0
6037581.01,0
7212066.01,1
3433668.01,0
3231120.01,1
9351920.01,0
5478055.01,1
6620003.01,1
5364071.01,0
5299459.02,0
6312314.01,1
7877820.01,1
3120904.01,0
4824268.01,1
3734418.01,0
11671429.01,1
9963524.01,0
6422155.03,0
7115291.01,1
3228986.01,1
8175131.01,1
10275766.01,1
11444514.01,0
9649706.01,0
6351097.01,1
10460984.01,0
4832175.01,1
5649833.01,1
7458762.01,0
11392017.01,1
2713049.01,0
4828341.01,1
6021193.02,0
9146018.01,0
6205405.01,1
9347899.01,0
11599937.01,1
8030339.01,1
8256049.01,1
9941859.03,0
9958962.01,0
4570555.01,1
7107802.01,0
5301750.05,0
5456651.01,0
8247638.03,0
8689373.02,0
12206313.01,0
6359320.02,0
5479717.01,1
8230616.01,0
10600261.02,0
9119652.01,1
5174677.01,1
7629518.01,0
4932348.01,1
7100673.03,0
11611275.01,0
2837111.01,0
8037145.01,0
6871071.01,0
6696580.02,0
8681833.01,0
11499263.01,1
10531955.01,0
7115785.02,0
7537945.01,1
6936909.02,0
10139305.01,1
3852258.01,1
5471688.02,1
5688910.01,0
5396122.01,1
11413812.01,0
6451936.02,0
6879865.01,1
4282872.01,0
9471268.01,0
7907423.01,0
5511081.02,0
8552565.01,1
10661718.01,1
10989274.01,0
4263293.02,0
5695396.01,0
11019987.01,0
6850504.05,0
11342416.01,0
5288577.01,1
4741126.01,0
6751874.01,0
6364582.01,0
2557816.01,0
2696703.01,1
3530668.01,1
10790387.01,0
4282191.01,0
12164634.01,1
3338674.01,1
5643492.01,1
8364115.01,1
10583180.01,1
6546528.01,1
6878240.01,0
4914423.01,0
7119481.01,0
6891366.01,1
9116075.01,1
4466677.01,0
5812960.01,0
5112567.01,1
3548639.01,1
9178185.01,1
11401755.01,0
8491277.01,0
4679687.01,1
7732285.01,1
6933781.01,1
12416987.01,1
10975146.01,0
4952341.01,1
10491062.01,1
8552719.01,0
7373451.01,0
7050989.01,0
9959589.01,1
5774349.01,0
9532710.01,1
4725681.02,0
5183357.01,0
4852528.03,0
9907505.01,1
10357831.01,1
11100670.01,1
9159265.01,1
10407020.01,1
7751571.01,1
11069176.01,0
7375348.01,0
9020160.03,0
10617017.01,0
7906671.01,1
3851130.01,1
9589524.01,0
2437060.01,1
10426656.02,0
10552611.02,0
7102316.01,0
10723367.02,0
7678434.01,0
9851123.01,1
10068659.01,0
6528464.02,0
2990873.01,0
5436502.01,0
7620413.01,0
7130418.01,1
8458207.01,1
6292162.01,1
8395660.01,0
7663405.01,0
4056616.01,0
11086270.02,0
12164564.01,0
6381846.02,0
12156174.01,0
9661869.01,1
9573685.01,0
2166200.01,1
6278762.05,0
7362696.01,1
8242350.01,1
12366084.01,0
5385566.01,1
9044228.01,0
11069176.02,0
3962872.01,1
8823833.01,1
9394605.01,1
7690844.01,0
8492026.01,0
8613535.02,0
11360571.01,0
11656840.01,1
8288404.01,1
3656121.01,0
4743513.01,1
9394601.01,1
6266741.01,0
9153570.01,0
9070666.01,0
8490993.02,0
3645438.02,0
8240123.01,1
12066335.02,0
10352938.01,1
8073705.01,0
11709244.01,0
2309910.01,1
8120608.01,0
5866099.01,1
7023960.01,1
7838675.01,0
5091016.01,1
11177707.01,0
4659405.01,1
5215251.01,1
4037428.01,1
1432789.01,0
8008206.02,0
12058147.01,0
11853878.01,0
10489345.01,0
11667548.01,1
2985767.01,0
6037187.01,0
6962977.03,0
9787239.04,0
5088591.01,0
7515762.01,0
10813132.01,0
9479460.01,1
6628237.01,1
5706966.02,0
11519187.01,1
4245861.01,1
4945035.01,1
5219234.01,0
10157458.01,0
3867593.01,1
5041569.01,1
10068383.01,1
9415172.01,0
6948054.01,0
10033279.01,1
9022166.01,0
3732821.01,0
5527172.01,1
2569488.01,1
8890150.02,0
5281113.01,0
7040629.02,0
9674608.01,1
5436502.02,0
4634135.01,1
10934674.01,0
8478994.01,0
4913000.01,1
11080405.01,0
6880517.01,0
8299955.01,1
9761882.01,0
7287391.01,1
2307415.02,0
5897826.01,1
8394721.03,0
11769890.01,0
3120355.01,0
11651712.01,0
11014932.01,0
7605093.01,0
11401767.03,0
7303287.02,0
10215869.01,1
9941387.01,1
9821151.01,1
3336765.01,1
2989404.01,0
10191036.01,1
8026752.01,0
5195945.01,1
10621666.01,1
5480640.03,0
6956233.01,1
6707833.01,0
3860441.01,1
7685981.01,0
10880507.01,0
11099351.01,1
4077526.03,0
2854698.02,0
12257886.01,1
9146018.03,0
10544677.01,1
7457278.01,1
5511081.04,0
8628758.01,0
7747425.01,0
6021275.01,0
9767392.01,1
11758544.01,0
11125613.02,0
10290666.01,0
10908248.01,0
9159275.01,1
11764462.01,0
6784887.01,1
10600955.01,0
4474645.01,1
7038096.01,1
7599004.01,1
8349582.01,0
4949524.01,1
5534965.01,1
11519226.01,1
6678383.03,0
5562090.01,0
10990917.01,0
10352945.01,1
5471792.01,1
5565497.01,1
10717220.01,0
6209347.01,1
2438490.01,1
3832474.02,0
4386047.01,1
5894073.01,1
9002278.05,0
4548011.01,0
2851100.01,1
8866102.01,0
12056139.01,0
4044005.01,1
3559860.01,1
10031707.01,1
9774400.01,1
11254382.01,0
9532052.01,0
11807274.01,0
8490993.01,0
11960862.01,0
2441728.01,1
10426656.01,0
4636578.01,0
8560940.01,1
10202759.01,1
5015913.01,1
3533469.01,1
12020329.01,0
4480676.01,1
8081239.01,0
7366258.04,0
9692345.01,1
5480640.02,0
3642741.01,0
5461440.01,0
7676423.01,0
11497977.01,0
3657176.01,1
4851464.01,1
12061222.01,0
2708221.01,1
10275880.01,1
9349482.01,0
6289344.01,1
10514429.01,1
5534814.01,1
2708343.01,1
5392702.01,1
9640985.01,1
7456001.01,0
9735426.01,0
9950612.03,0
5652260.01,1
10663396.01,0
9730163.01,0
8156120.01,0
11122894.02,0
5613330.01,0
7672097.01,0
8681734.01,0
8240904.01,0
9099950.01,1
3544595.01,0
6621116.01,1
9777290.01,1
4677282.01,1
5280587.01,0
6359802.01,1
6448890.01,0
10963065.01,0
8176650.01,1
1725193.01,1
9692557.01,1
9597411.01,1
4917596.01,0
9704384.01,0
10130039.01,0
1865042.01,0
8552583.01,1
6060203.01,0
11572193.01,0
7136729.01,1
11963206.01,0
6356207.01,0
4633570.02,0
10858691.02,0
6119141.01,1
5871985.01,0
12400538.01,0
3438975.01,1
11860395.01,0
5817553.01,1
3657758.02,0
10023469.01,1
8874090.01,0
11560897.01,0
3547315.01,1
9395719.01,0
3654950.01,1
6962109.01,0
9904006.03,0
5965819.03,0
10554967.01,1
2166206.01,1
12401863.01,0
10464050.01,0
12110942.01,0
5039129.01,1
6044553.01,1
10340423.02,0
8559152.01,0
5872150.02,1
7287995.02,0
8046689.01,1
6849310.02,0
11255761.01,1
6364327.01,1
9765975.01,0
6062088.03,0
5529643.01,1
9468382.01,1
9209624.01,0
4813563.01,0
9851126.01,1
5649956.01,1
4242692.01,0
4466356.01,1
9583881.01,0
5818068.01,1
5513012.01,0
10798605.01,1
3654095.01,1
5436502.05,0
9458343.01,0
9020160.01,0
4990977.01,1
6152974.02,0
10925113.01,1
11200405.01,1
